PerUn,Target,Perceiver,TarUn,Dyad,Group,DyUn,EA_mean,BaselineEA,EA100,BaselineEA100,CrrctdEA,CrrctdEAnoneg,imp1,imp2,imp3,imp4,imp5,imp6,imp7,imp8,imp9,imp10,imp11,imp12,imp13,imp14,imp15,Rapport,imp16,metaimp1,metaimp2,metaimp3,metaimp4,metaimp5,metaimp6,metatra1,metatra2,metatra3,metatra4,metatra5,metatra6,metatra7,metatra8,metatra9,metatra10,metaimp_crit1,metaimp_crit2,metaimp_crit3,metaimp_crit4,metaimp_crit5,metaimp_crit6,metatrait_crit1,metatrait_crit2,metatrait_crit3,metatrait_crit4,metatrait_crit5,metatrait_crit6,metatrait_crit7,metatrait_crit8,metatrait_crit9,metatrait_crit10,QualPres,per_sex,per_age,per_race,per_race_text,per_eng,per_eng_text,per_relat,per_year,per_major,per_health,per_gpa,per_InsecAttC,per_AnxAttC,per_AvoAttC,per_ASMtotC,per_AuthenticityC,per_MaskC,per_NTBc,per_LonelinessC,per_FNEc,per_beqposC,per_beqnegC,per_beqstrC,per_beqtotC,per_erqsupC,per_erqreaC,per_RSEc,per_SATc,per_POWc,per_SIASc,per_SPSc,per_SIAPSc,per_ExtrC,per_AgreeC,per_ConscC,per_NeurotC,per_IntellC,per_OpenC,per_TrustC,tar_sex,tar_age,tar_race,tar_race_text,tar_eng,tar_eng_text,tar_relat,tar_year,tar_major,tar_health,tar_gpa,tar_InsecAttC,tar_AnxAttC,tar_AvoAttC,tar_ASMtotC,tar_AuthenticityC,tar_MaskC,tar_NTBc,tar_LonelinessC,tar_FNEc,tar_beqposC,tar_beqnegC,tar_beqstrC,tar_beqtotC,tar_erqsupC,tar_erqreaC,tar_RSEc,tar_SATc,tar_POWc,tar_SIASc,tar_SPSc,tar_SIAPSc,tar_ExtrC,tar_AgreeC,tar_ConscC,tar_NeurotC,tar_IntellC,tar_OpenC,tar_TrustC
2017,C,B,7017,BC,17,17.04,.244444444444444,0,24.4444444444444,0,24.4444444444444,24.4444444444444,6,5,6,4,4,6,6,5,3,3,2,2,5,3,3,4.2,2,5,5,3,5,2,2,5,3,3,6,6,4,5,5,3,3,6,4,4,4,2,2,6,6,2,6,5,6,4,5,5,5,1,-1,25,5,99,2,17 years,5,2,Business,1,2.7,-4.38979933333333,14.3670306666667,-18.8979966666667,-3.10131582051282,.379477555555539,-15.2366862307692,3.21428566666667,12.9917363333333,-14.9286583333333,9.44899833333335,3.70674,3.41530066666666,5.03149633333334,-14.6901713333333,-15.903541,-9.73588366666666,-38.9071033333333,5.931239,-30.843959,-20.9168188888889,-25.8845284444444,27.5362320952381,7.20611866666665,-10.849436,16.5257653333333,-2.49597377777779,21.2560386666667,4.26731066666666,1,18,2,0,2,0,5,1,0,3,3.6,8.943534,-10.6329693333333,-39.73133,-12.0756747948718,-10.7316335555556,-16.5187375128205,-13.452381,17.9917363333333,-21.8731027777778,-36.384335,.928962222222232,-29.9180326666667,-19.9685036666667,-14.6901713333333,-32.5702076666667,-18.069217,-32.2404366666667,-21.1520943333333,5.26715211111111,-20.9168188888889,-7.82897288888888,-3.41614885714286,-21.960548,-27.5161026666667,-4.307568,-13.6070848888889,-12.0772946666667,-4.06602266666665
4023,C,D,7023,CD,23,23.06,.413333333333333,.166666666666667,41.3333333333333,16.6666666666667,24.6666666666667,24.6666666666667,6,4,6,6,4,5,6,4,5,6,6,2,3,2,2,4.46666666666667,3,5,4,5,4,4,3,6,6,4,5,6,4,3,3,3,5,6,4,4,1,6,3,5,4,5,3,6,6,3,6,1,3,1,1,22,6,White,1,99,2,4,Human Physiology,3,2.96,5.61020066666666,-35.6329693333333,-39.73133,-21.0500337692308,1.76836644444445,-33.1854041794872,-21.7857143333333,-13.6749303333333,-24.6508805555556,1.11566500000001,-1.84881555555555,-7.69581044444444,-3.301837,-35.5235046666667,-21.4590965555556,8.59744966666666,-25.57377,5.931239,-30.843959,-32.02793,-31.440084,-20.0828155238095,3.039452,5.81723066666666,20.692432,-2.49597377777779,-12.0772946666667,-4.06602266666665,1,19,5,0,1,0,4,2,0,2,2.69, , , , , , , , , , , , , , , , , , , , , ,22.7743273333333,7.20611866666665,5.81723066666666,-.140901333333332,3.05958177777778,12.9227053333333,4.26731066666666
1086,B,A,6086,AB,86,86.01,.25,0,25,0,25,25,6,5,5,6,4,6,7,5,2,5,2,2,5,2,2,4.26666666666667,3,6,6,4,4,4,4,4,4,3,4,5,4,4,5,4,4,6,6,5,5,1,1,4,4,2,7,5,6,4,4,2,2,1,1,19,2,99,1,99,3,1,Human Physiology,1,3.2,-4.38979933333333,-14.799636,-2.23133,-6.94746966666667,19.823922,-31.9033528974359,-28.452381,-13.6749303333333,-42.7064361111111,-32.2176683333333,-24.0710377777778,-41.0291437777778,-32.4685036666667,-27.1901713333333,-65.903541,20.2641163333333,-35.57377,26.7645723333333,-22.5106256666667,-32.02793,-27.2734173333333,20.393374952381,3.039452,-6.68276933333334,-20.9742346666667,3.05958177777778,-3.74396133333335,4.26731066666666,1,21,5,0,1,0,2,3,0,3,3.2,5.61020066666666,10.200364,-18.8979966666667,-.537213256410254,-3.78718911111111,-12.6725836666667,9.88095233333333,34.658403,18.404675,5.28233166666666,37.0400733333333,20.0819673333333,22.7398296666667,-31.356838,-43.6813187777778,-19.7358836666667,-32.2404366666667,-2.40209433333334,-8.62173677777778,15.1942922222222,3.28213822222223,-20.0828155238095,-1.12721466666666,18.3172306666667,20.692432,-8.05152933333335,-12.0772946666667,12.600644
3067,A,C,5067,AC,67,67.02,.333333333333333,.0833333333333333,33.3333333333333,8.33333333333333,25,25,6,6,6,6,5,7,6,4,7,6,6,2,6,1,1,5,3,6,6,6,5,2,1,5,4,3,6,5,4,5,6,5,5,7,6,7,6,1,1,5,4,5,6,4,7,2,6,1,2,1,1,19,5,99,1,99,5,2,psychology,2, ,-1.056466,-23.1329693333333,-39.73133,-19.7679824871795,3.15725533333334,-26.7751477692308,3.21428566666667,-13.6749303333333,3.12689722222222,5.28233166666666,25.9289622222222,8.97085622222222,14.4064963333333,-23.0235046666667,-18.6813187777778,.264116333333334,-2.24043666666667,18.431239,-22.5106256666667,-23.6945966666667,-23.1067506666667,3.7267082857143,-21.960548,-2.51610266666665,8.192432,-8.05152933333335,12.9227053333333,4.26731066666666,-1,19,5,0,1,0,5,2,0,1,2.8,-7.72313266666667,-10.6329693333333,-23.0646633333333,-13.3577260769231,18.4350331111111,-29.3392503333333,-21.7857143333333,-17.0082636666667,-35.7619916666667,-23.884335,-32.4043711111111,-38.251366,-32.4685036666667,6.143162,.763125666666653,20.2641163333333,11.0928966666667,-8.65209433333334,-28.0661812222222,-32.02793,-30.0511951111111,-1.03519647619047,11.3727853333333,9.98389733333335,-25.1409013333333,-8.05152933333335,4.589372,12.600644
1098,D,A,8098,AD,98,98.03,.25,0,25,0,25,25,7,5,5,3,3,3,2,1,2,2,2,2,6,5,5,3.53333333333333,3,3,3,3,1,2,4,6,6,4,5,5,5,2,4,3,5,5,6,4,1,4,2,2,2,3,5,4,2,5,4,3,4,1,1,18,5,99,1,99,5,1,biology,3,2.88,-1.056466,-14.799636,-39.73133,-17.2038799230769,21.2128108888889,-37.031558025641,-21.7857143333333,-18.6749303333333,-53.8175472222222,-28.0510016666667,-1.84881555555555,-38.251366,-22.051837,-31.356838,-13.1257632222222,15.2641163333333,-5.57377,8.01457233333334,-22.5106256666667,-32.02793,-27.2734173333333,1.34575590476191,11.3727853333333,5.81723066666666,-.140901333333332,3.05958177777778,-12.0772946666667,4.26731066666666,1,22,5,0,1,0,2,3,0,2,2, , , , , , , , , , , , , , , , , , , , , ,-24.8447202857143,-1.12721466666666,-10.849436,16.5257653333333,8.61513733333334,4.589372,4.26731066666666
1103,D,A,8103,AD,103,103.03,.25,0,25,0,25,25,6,5,6,5,5,6,4,5,4,4,5,5,4,2,4,4.66666666666667,3,4,4,4,4,3,4,3,4,4,4,5,4,5,3,4,5,5,5,4,2,1,1,4,4,3,6,5,4,6,4,5,6,1,-1,20,5,99,1,99,5,2,Environmental Science,3,2.7,42.2768673333333,6.03369733333333,26.9353366666667,26.3858636666667,-6.5649668888889,23.2248522307692,13.2142856666667,31.3250696666667,19.7935638888889,-15.5510016666667,-10.1821488888889,-7.69581044444444,-10.5935036666667,6.143162,-2.01465211111111,-21.4025503333333,-25.57377,-10.7354276666667,13.6004854444444,9.63873666666667,11.6154715555556,-12.9399583809524,-9.460548,9.98389733333335,20.692432,-19.1626404444444,12.9227053333333,-4.06602266666665,1,20,5,0,1,0,5,2,0,1,3.2,-1.056466,-14.799636,-14.73133,-9.51157223076923,21.2128108888889,-15.2366862307692,-23.452381,-20.341597,-49.6508805555556,9.44899833333335,-1.84881555555555,14.5264117777778,7.11482966666666,-18.856838,-7.57020766666667,20.2641163333333,4.42623,-2.40209433333334,-22.5106256666667,-18.1390411111111,-20.3289728888889,1.34575590476191,19.7061186666667,14.150564,-.140901333333332,14.1706928888889,4.589372,12.600644
4108,A,D,5108,AD,108,108.03,.25,0,25,0,25,25,1,4,3,1,1,1,2,1,2,2,1,1,7,7,6,2.66666666666667,4,5,5,5,5,4,3,5,6,5,5,6,5,4,5,4,5,4,3,4,2,2,5,6,6,6,4,6,5,4,6,2,4,0,-1,21,5,99,1,99,5,3,economics,3,3.5, , , , , , , , , , , , , , , , , , , , , ,-5.79710123809524,-17.7938813333333,-2.51610266666665,-.140901333333332,3.05958177777778,12.9227053333333,-4.06602266666665,-1,23,5,0,1,0,5,4,0,2,2.7,-1.056466,6.03369733333333,-14.73133,-3.10131582051282,3.15725533333334,-16.5187375128205,-5.11904766666667,-15.341597,-10.7619916666667,-7.21766833333334,9.26229555555556,-4.91803266666666,-.176836999999999,-43.856838,.763125666666653,8.59744966666666,-35.57377,16.3479056666667,-30.843959,-23.6945966666667,-27.2734173333333,6.10766066666666,-5.29388133333335,-15.0161026666667,-20.9742346666667,8.61513733333334,12.9227053333333,-20.7326893333333
4108,C,D,7108,CD,108,108.06,.25,0,25,0,25,25,6,6,6,6,5,6,6,4,4,4,3,3,3,3,2,4.46666666666667,3,5,5,5,5,5,5,5,5,5,5,5,5,4,5,3,5,7,6,7,1,2,1,6,6,2,6,7,7,2,6,2,3,0,-1,21,5,99,1,99,5,3,economics,3,3.5, , , , , , , , , , , , , , , , , , , , , ,-5.79710123809524,-17.7938813333333,-2.51610266666665,-.140901333333332,3.05958177777778,12.9227053333333,-4.06602266666665,-1,20,5,0,1,0,5,1,0,1,3,-7.72313266666667,-10.6329693333333,-39.73133,-18.4859312051282,19.823922,-25.4930964871795,-23.452381,-15.341597,-56.595325,-32.2176683333333,-15.7377044444444,-38.251366,-28.301837,10.3098286666667,-18.6813187777778,1.93078300000001,1.09289666666666,12.181239,-30.843959,-32.02793,-31.440084,18.0124225714286,7.20611866666665,18.3172306666667,-16.807568,3.05958177777778,-3.74396133333335,12.600644
1043,B,A,6043,AB,43,43.01,.306666666666667,.0555555555555556,30.6666666666667,5.55555555555556,25.1111111111111,25.1111111111111,5,4,6,4,3,6,5,2,3,4,2,1,2,1,2,3.33333333333333,4,5,4,3,3,2,4,4,4,6,3,4,4,3,5,4,5,6,5,6,5,4,2,5,5,6,5,6,6,3,6,2,4,1,1,18,5,99,1,99,5,1,psychology,2,3.56,-4.38979933333333,-6.46630266666667,-23.0646633333333,-10.7936235128205,.379477555555539,-12.6725836666667,6.547619,2.99173633333333,1.73800833333333,-15.5510016666667,12.0400733333333,-21.5846993333333,-7.46850366666666,-23.0235046666667,-13.1257632222222,-9.73588366666666,-35.57377,-23.2354276666667,-22.5106256666667,9.63873666666667,-6.440084,-27.2256726666667,7.20611866666665,18.3172306666667,-12.6409013333333,-2.49597377777779,-28.7439613333333,-12.399356,-1,19,5,0,1,0,4,2,0,3,3.12,5.61020066666666,-2.299636,-27.23133,-6.94746966666667,-3.78718911111111,-16.5187375128205,1.547619,-12.0082636666667,-16.3175472222222,-7.21766833333334,23.1511844444445,-2.14025488888889,6.073163,-39.6901713333333,-35.3479854444444,6.93078300000001,1.09289666666666,16.3479056666667,-30.843959,-32.02793,-31.440084,6.10766066666666,-21.960548,1.650564,16.5257653333333,14.1706928888889,-3.74396133333335,-4.06602266666665
1067,B,A,6067,AB,67,67.01,.28,.0277777777777778,28,2.77777777777778,25.2222222222222,25.2222222222222,7,6,6,6,6,6,6,4,5,5,2,1,2,1,1,4.26666666666667,3,5,6,6,4,1,2,4,4,6,5,5,5,5,6,1,5,5,5,4,4,2,1,6,6,6,4,6,5,3,3,2,4,1,-1,19,5,99,1,99,5,2,Economics,1,2.8,-7.72313266666667,-10.6329693333333,-23.0646633333333,-13.3577260769231,18.4350331111111,-29.3392503333333,-21.7857143333333,-17.0082636666667,-35.7619916666667,-23.884335,-32.4043711111111,-38.251366,-32.4685036666667,6.143162,.763125666666653,20.2641163333333,11.0928966666667,-8.65209433333334,-28.0661812222222,-32.02793,-30.0511951111111,-1.03519647619047,11.3727853333333,9.98389733333335,-25.1409013333333,-8.05152933333335,4.589372,12.600644,-1,21,5,0,1,0,4,4,0,2,3.75,5.61020066666666,-2.299636,-27.23133,-6.94746966666667,-2.39830022222222,16.8145958205128,9.88095233333333,12.9917363333333,8.68245277777778,-19.7176683333333,-18.5154822222222,-10.4735882222222,-15.801837,-10.5235046666667,.763125666666653,-16.4025503333333,-28.9071033333333,1.76457233333334,-19.7328478888889,9.63873666666667,-5.05119511111111,22.7743273333333,-34.460548,-44.1827693333333,-4.307568,8.61513733333334,-12.0772946666667,-20.7326893333333
2043,C,B,7043,BC,43,43.04,.28,.0277777777777778,28,2.77777777777778,25.2222222222222,25.2222222222222,7,7,7,7,7,7,7,4,6,7,2,2,3,3,1,5.13333333333333,3,7,7,7,4,2,2,6,6,2,6,6,6,4,4,4,5,7,6,6,1,1,1,5,4,2,6,5,4,5,4,2,2,1,-1,19,5,99,1,99,4,2,Business,3,3.12,5.61020066666666,-2.299636,-27.23133,-6.94746966666667,-3.78718911111111,-16.5187375128205,1.547619,-12.0082636666667,-16.3175472222222,-7.21766833333334,23.1511844444445,-2.14025488888889,6.073163,-39.6901713333333,-35.3479854444444,6.93078300000001,1.09289666666666,16.3479056666667,-30.843959,-32.02793,-31.440084,6.10766066666666,-21.960548,1.650564,16.5257653333333,14.1706928888889,-3.74396133333335,-4.06602266666665,-1,21,6,0,1,0,5,3,0,3,3.85,5.61020066666666,14.3670306666667,-35.5646633333333,-4.3833671025641,12.8794775555555,-7.54437853846154,-15.1190476666667,-7.00826366666667,-20.4842138888889,-19.7176683333333,-18.5154822222222,-18.8069215555556,-18.926837,-10.5235046666667,-15.903541,15.2641163333333,-8.90710333333333,14.2645723333333,-22.5106256666667,-32.02793,-27.2734173333333,3.7267082857143,-5.29388133333335,1.650564,-8.47423466666667,14.1706928888889,4.589372,-12.399356
4043,A,D,5043,AD,43,43.03,.28,.0277777777777778,28,2.77777777777778,25.2222222222222,25.2222222222222,6,5,6,4,4,6,6,4,5,4,3,2,3,2,2,4.13333333333333,3,6,5,4,2,2,2,5,6,6,3,6,4,3,3,2,5,6,5,5,4,1,2,4,4,5,4,4,4,3,5,3,3,1,1,19,1,99,1,99,5,2,undeclared,1,4,25.6102006666667,-14.799636,6.10200333333333,7.15509443589744,12.8794775555555,-30.6213016153846,-18.452381,12.9917363333333,-37.1508805555556,-48.884335,3.70674,-43.8069215555555,-27.2601703333333,-2.19017133333333,-4.7924298888889,-3.06921699999999,-18.9071033333333,-6.568761,-.288403444444448,-23.6945966666667,-11.9956395555556,-27.2256726666667,-21.960548,9.98389733333335,12.3590986666667,14.1706928888889,-20.410628,4.26731066666666,1,18,5,0,1,0,5,1,0,2,3.56,-4.38979933333333,-6.46630266666667,-23.0646633333333,-10.7936235128205,.379477555555539,-12.6725836666667,6.547619,2.99173633333333,1.73800833333333,-15.5510016666667,12.0400733333333,-21.5846993333333,-7.46850366666666,-23.0235046666667,-13.1257632222222,-9.73588366666666,-35.57377,-23.2354276666667,-22.5106256666667,9.63873666666667,-6.440084,-27.2256726666667,7.20611866666665,18.3172306666667,-12.6409013333333,-2.49597377777779,-28.7439613333333,-12.399356
2015,C,B,7015,BC,15,15.04,.253333333333333,0,25.3333333333333,0,25.3333333333333,25.3333333333333,5,4,5,2,2,6,5,4,3,5,2,1,5,2,2,3.53333333333333,3,5,4,2,4,2,2,5,6,4,5,6,6,3,5,2,5,6,6,6,5,4,2,4,6,3,5,4,5,3,4,4,4,1,1,19,5,99,1,99,5,2,Journalism,2,3.36,2.27686733333334,-27.299636,-18.8979966666667,-13.3577260769231,7.323922,-2.41617341025641,3.21428566666667,-7.00826366666667,-3.81754722222222,-19.7176683333333,6.48451777777778,-18.8069215555556,-9.551837,-14.6901713333333,.763125666666653,10.2641163333333,-15.57377,12.181239,-3.06618122222222,-20.9168188888889,-11.9956395555556,22.7743273333333,19.7061186666667,18.3172306666667,-25.1409013333333,14.1706928888889,21.2560386666667,-4.06602266666665,1,18,5,0,1,0,5,1,0,3, ,12.2768673333333,14.3670306666667,10.26867,12.2832995641026,-16.2871891111111,16.8145958205128,8.21428566666665,19.658403,7.29356388888889,-28.0510016666667,-7.4043711111111,-16.0291437777778,-15.801837,-6.356838,-15.903541,-21.4025503333333,-22.2404366666667,-19.068761,-8.62173677777778,-9.80570777777778,-9.21786177777778,8.48861304761905,-9.460548,-2.51610266666665,16.5257653333333,-19.1626404444444,-12.0772946666667,-20.7326893333333
2034,A,B,5034,AB,34,34.01,.253333333333333,0,25.3333333333333,0,25.3333333333333,25.3333333333333,7,6,6,6,6,6,6,4,4,5,4,2,4,2,1,4.6,3,5,6,6,4,4,2,5,6,1,7,6,5,6,5,4,5,7,7,6,4,3,1,6,6,4,5,6,4,5,6,2,2,1,-1,19,2,99,2,41339,4,1,pre-business administration,1,2.27,-1.056466,1.86703066666667,-10.5646633333333,-3.10131582051282,-13.5094113333333,2.71203171794872,11.547619,-13.6749303333333,1.73800833333333,-23.884335,-1.84881555555555,-18.8069215555556,-13.7185036666667,-14.6901713333333,-13.1257632222222,-14.7358836666667,14.42623,10.0979056666667,-25.2884034444444,-18.1390411111111,-21.7178617777778,3.7267082857143,-9.460548,-19.1827693333333,8.192432,-19.1626404444444,29.589372,-4.06602266666665,1,18,5,0,1,0,3,1,0,2,3.1,-7.72313266666667,-23.1329693333333,-39.73133,-22.3320850512821,5.93503311111111,-12.6725836666667,-.119047666666667,-12.0082636666667,-6.595325,1.11566500000001,25.9289622222222,-4.91803266666666,8.15649633333334,-35.5235046666667,-15.903541,-11.4025503333333,-8.90710333333333,-6.568761,-30.843959,-32.02793,-31.440084,25.1552797142857,11.3727853333333,9.98389733333335,8.192432,-13.6070848888889,-12.0772946666667,-4.06602266666665
3025,B,C,6025,BC,25,25.04,.253333333333333,0,25.3333333333333,0,25.3333333333333,25.3333333333333,4,3,3,3,2,5,5,2,5,5,2,2,2,2,2,3.13333333333333,3,4,4,4,4,3,3,4,4,4,5,5,4,4,5,4,4,6,6,6,6,2,2,6,6,4,5,6,6,5,6,4,5,1,1,19,5,99,1,99,5,2,Journalism,4,2.9,-7.72313266666667,6.03369733333333,-27.23133,-9.51157223076923,-12.1205224444444,-10.1084811025641,-15.1190476666667,-18.6749303333333,-23.2619916666667,-40.5510016666667,3.70674,-29.9180326666667,-19.9685036666667,-10.5235046666667,-32.5702076666667,-18.069217,-35.57377,-12.818761,-5.843959,1.30540333333333,-2.27341733333333,29.9171844761905,-21.960548,-10.849436,12.3590986666667,-13.6070848888889,-3.74396133333335,12.600644,1,18,5,0,1,0,5,1,0,1,4,-11.056466,-6.46630266666667,-39.73133,-18.4859312051282,.379477555555539,-13.9546349487179,19.8809523333333,-17.0082636666667,7.29356388888889,9.44899833333335,28.70674,8.97085622222222,16.4898296666667,-39.6901713333333,-27.0146521111111,-3.06921699999999,-2.24043666666667,14.2645723333333,-25.2884034444444,-26.4723744444444,-25.8845284444444,32.2981368571429,11.3727853333333,9.98389733333335,4.02576533333333,19.7262484444445,-12.0772946666667,4.26731066666666
4040,C,D,7040,CD,40,40.06,.253333333333333,0,25.3333333333333,0,25.3333333333333,25.3333333333333,6,5,5,4,4,5,5,4,4,4,4,4,4,3,2,4.2,3,5,5,4,4,4,3,4,4,5,4,4,4,5,4,4,4,6,6,6,4,1,1,5,4,3,6,6,6,3,5,3,4,1,1,19,5,99,1,99,4,1,undeclared,2,3.35,5.61020066666666,10.200364,-2.23133,4.59099187179488,-1.00941133333335,-13.9546349487179,-8.452381,4.658403,8.68245277777778,-23.884335,-7.4043711111111,-21.5846993333333,-16.8435036666667,-2.19017133333333,-29.7924298888889,-4.73588366666667,-28.9071033333333,-10.7354276666667,10.8227076666667,4.08318111111111,7.44880488888889,-12.9399583809524,-5.29388133333335,-2.51610266666665,8.192432,-8.05152933333335,-3.74396133333335,-4.06602266666665,1,19,5,0,1,0,5,1,0,2,3.76,5.61020066666666,1.86703066666667,-35.5646633333333,-8.22952094871795,4.54614422222221,1.42998043589744,13.2142856666667,9.658403,5.904675,-11.384335,-18.5154822222222,-13.251366,-14.7601703333333,-2.19017133333333,-2.01465211111111,-9.73588366666666,-8.90710333333333,5.931239,-28.0661812222222,-26.4723744444444,-27.2734173333333,1.34575590476191,7.20611866666665,18.3172306666667,16.5257653333333,-2.49597377777779,-45.410628,-4.06602266666665
2111,C,B,7111,BC,111,111.04,.283333333333333,.0277777777777778,28.3333333333333,2.77777777777778,25.5555555555556,25.5555555555556,6,6,6,2,2,6,7,4,6,2,5,1,2,2,2,3.93333333333333,2,5,5,5,4,3,5,6,3,3,6,5,5,6,7,2,2,6,6,6,2,2,1,6,6,3,5,6,5,4,6,2,2,0,-1,19,5,99,1,99,4,1,Undeclared \,2,3.55, , , , , , , , , , , , , , , , , , , , , ,-5.79710123809524,11.3727853333333,-2.51610266666665,12.3590986666667,-2.49597377777779,21.2560386666667,12.600644,-1,21,5,0,1,0,5,4,0,2,1.9, , , , , , , , , , , , , , , , , , , , , ,-1.03519647619047,-5.29388133333335,-15.0161026666667,-8.47423466666667,-8.05152933333335,12.9227053333333,-4.06602266666665
1014,D,A,8014,AD,14,14.03,.316666666666667,.0555555555555556,31.6666666666667,5.55555555555556,26.1111111111111,26.1111111111111,5,6,5,3,4,3,2,4,3,3,2,2,4,2,5,3.53333333333333,3,3,4,4,4,3,5,4,4,5,3,6,5,2,6,2,5, , , , , , , , , , , , , , , , ,1,1,19,2,99,1,99,5,2,Linguistics,2,3.5,12.2768673333333,-6.46630266666667,1.93533666666667,3.30894058974359,19.823922,-15.2366862307692,-21.7857143333333,11.3250696666667,-52.4286583333333,-7.21766833333334,-12.9599266666667,-7.69581044444444,-9.551837,-43.856838,-57.5702076666667,-48.069217,-38.9071033333333,-2.40209433333334,-11.3995145555556,-12.5834855555556,-11.9956395555556,-5.79710123809524,-13.6272146666667,14.150564,-8.47423466666667,8.61513733333334,4.589372,4.26731066666666, , , ,0, ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2034,D,B,8034,BD,34,34.05,.32,.0555555555555556,32,5.55555555555556,26.4444444444444,26.4444444444444,6,5,6,6,6,6,6,4,4,3,4,3,3,5,1,4.53333333333333,1,6,7,7,4,4,3,5,5,4,7,7,4,3,7,6,2,4,4,1,1,2,5,4,6,7,1,5,4,3,3,1,5,1,-1,19,2,99,2,41339,4,1,pre-business administration,1,2.27,-1.056466,1.86703066666667,-10.5646633333333,-3.10131582051282,-13.5094113333333,2.71203171794872,11.547619,-13.6749303333333,1.73800833333333,-23.884335,-1.84881555555555,-18.8069215555556,-13.7185036666667,-14.6901713333333,-13.1257632222222,-14.7358836666667,14.42623,10.0979056666667,-25.2884034444444,-18.1390411111111,-21.7178617777778,3.7267082857143,-9.460548,-19.1827693333333,8.192432,-19.1626404444444,29.589372,-4.06602266666665,1,18,5,0,1,0,5,1,0,2,3.53,-7.72313266666667,-2.299636,-31.3979966666667,-13.3577260769231,11.4905886666667,-21.6469426410256,1.547619,-2.00826366666667,-12.1508805555556,9.44899833333335,34.2622955555555,-4.91803266666666,13.3648296666667,-31.356838,-18.6813187777778,-3.06921699999999,-42.2404366666667,-2.40209433333334,-14.1772923333333,-12.5834855555556,-13.3845284444444,-12.9399583809524,11.3727853333333,1.650564,-.140901333333332,3.05958177777778,29.589372,4.26731066666666
4083,B,D,6083,BD,83,83.05,.32,.0555555555555556,32,5.55555555555556,26.4444444444444,26.4444444444444,7,7,7,7,7,7,7,5,7,7,7,1,4,1,1,5.46666666666667,1,7,7,7,7,1,1,7,7,1,7,7,7,1,7,1,1,6,6,6,5,2,2,5,5,3,5,4,4,4,5,4,5,1,-1,21,5,99,1,99,4,3,biology,1,3.28,-7.72313266666667,-6.46630266666667,-14.73133,-9.51157223076923,8.71281088888888,-33.1854041794872,21.547619,-15.341597,-24.6508805555556,1.11566500000001,9.26229555555556,-38.251366,-10.5935036666667,-10.5235046666667,9.096459,23.5974496666667,-22.2404366666667,14.2645723333333,-30.843959,-32.02793,-31.440084,15.6314701904762,15.539452,26.650564,-25.1409013333333,19.7262484444445,21.2560386666667,12.600644,1,19,5,0,1,0,5,2,0,3, ,2.27686733333334,-6.46630266666667,-23.0646633333333,-8.22952094871795,23.9905886666667,-42.1597631538462,-31.7857143333333,-2.00826366666667,-55.2064361111111,-19.7176683333333,12.0400733333333,-13.251366,-5.38517033333333,-23.0235046666667,-15.903541,3.59744966666668,1.09289666666666,-6.568761,-14.1772923333333,-26.4723744444444,-20.3289728888889,-15.3209107619048,3.039452,-19.1827693333333,8.192432,3.05958177777778,4.589372,4.26731066666666
1026,B,A,6026,AB,26,26.01,.266666666666667,0,26.6666666666667,0,26.6666666666667,26.6666666666667,7,6,6,7,7,6,7,5,6,5,5,1,5,1,1,5,4,6,5,6,4,2,5,6,6,7,6,6,6,2,6,1,3,5,3,6,4,2,2,3,5,6,2,5,5,6,3,5,5,1,-1,22,5,99,1,99,5,3,pre-business,2,3.2,12.2768673333333,10.200364,-18.8979966666667,2.02688930769231,-3.78718911111111,-17.8007887948718,3.21428566666667,9.658403,-21.8731027777778,-15.5510016666667,-12.9599266666667,-35.4735882222222,-22.051837,-27.1901713333333,-29.7924298888889,15.2641163333333,-18.9071033333333,3.84790566666666,-14.1772923333333,-18.1390411111111,-16.1623062222222,-10.559006,-5.29388133333335,18.3172306666667,-20.9742346666667,8.61513733333334,-20.410628,12.600644,-1,21,5,0,1,0,5,3,0,2,2.6,-27.7231326666667,-10.6329693333333,-27.23133,-22.3320850512821,17.0461442222222,-35.7495067435897,-20.1190476666667,-12.0082636666667,-41.3175472222222,1.11566500000001,6.48451777777778,-13.251366,-2.26017033333333,-23.0235046666667,9.096459,20.2641163333333,7.75956333333335,3.84790566666666,-25.2884034444444,-32.02793,-28.6623062222222,22.7743273333333,19.7061186666667,1.650564,-16.807568,-13.6070848888889,4.589372,-4.06602266666665
